Left_ID,Right_ID,Left_Text,Right_Text,Label,Dataset
81,3854, [COL] title [VAL] The Mask of Talugi [COL] episodeNumber [VAL] 24.0 [COL] seasonNumber [VAL] 1.0 [COL] startYear [VAL] 1962-01-01 [COL] genre_list [VAL] Adventure, [COL] title [VAL] Mask of Evidence [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 7.0 [COL] releaseDate [VAL] 1959-10-11 [COL] release_year [VAL] 1959-01-01,0,D5
1809,5736," [COL] title [VAL] Bradley Cooper [COL] abstract [VAL] 'Zach chats with Bradley Cooper, star of ''The Hangover.'' [COL] episodeNumber [VAL] 5.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2009-05-26"," [COL] title [VAL] Will Ferrell [COL] abstract [VAL] Zach sits down with Will Ferrell, the star of Everything Must Go, Anchorman and Old School, to talk about lunch, dance teams and to show a never before seen clip from his movie. [COL] episodeNumber [VAL] 13.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2011-05-23 [COL] release_year [VAL] 2011-01-01",0,D7
604,808, [COL] title [VAL] Research centers [COL] authors [VAL] Amit Sheth [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2001.0," [COL] title [VAL] Guest Editor's Introduction [COL] authors [VAL] Robert Meersman, Amit P. Sheth [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2002",0,D4
403,2292, [COL] title [VAL] vivaldi's musical adventure pod [COL] description [VAL] essential tools for child development product information the fun way to learn classical music! musical adventure is the innovative way to introduce your child to the treasures of classical music. you'll be amazed at the way your child learns selections from vivaldi after playing the games. educational feature sound discrimination differentiating musical instruments logical thinking product features orchestra games pool of tears memory games listening room rabbit house twisted riddle games musical jigsaw puzzle games vivaldi's biography windows requirements windows 98 2000 xp 30mb hard disk space cd-rom drive sound card mouse due to the type of product packaging once this product has been opened it is non-returnable. if the product is defective it will be exchanged for the same product. no cash refunds. [COL] manufacturer [VAL] fogware publishing [COL] price [VAL] 9.95, [COL] title [VAL] sibelius groovy music teaching software music production software [COL] description [VAL] groovy music - music teaching software for children 5 to 11 years groovy music from sibelius is a series of three software programs for elementary school students ages 5 to 11. the software teaches the basics of sound rhythm pitch and composition ... [COL] price [VAL] 59.95,0,D3
4794,4744, [COL] title [VAL] Marriage Crisis [COL] episodeNumber [VAL] 20.0 [COL] seasonNumber [VAL] 6.0 [COL] startYear [VAL] 1959-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] I Want to Get Married [COL] episodeNumber [VAL] 7.0 [COL] seasonNumber [VAL] 6.0 [COL] releaseDate [VAL] 1958-11-16 [COL] release_year [VAL] 1958-01-01,0,D5
2475,10387," [COL] title [VAL] Semantic Integration in Heterogeneous Databases Using Neural Networks [COL] authors [VAL] Chris Clifton, Wen-Syan Li [COL] venue [VAL] VLDB [COL] year [VAL] 1994"," [COL] title [VAL] M., Rosenthal, A.(1991) Using Semantic Values to Facilitate Interoperability Among Heterogeneous [COL] authors [VAL] ES Sciore [COL] venue [VAL] ACM Transactions on Database",0,D9
5405,274," [COL] title [VAL] Ghost of a Chance [COL] abstract [VAL] 'Bayliss and Pembleton continue to struggle with the Watson case. Bolander and Munch discuss ''''iguana style'''' and are called to check out the homicide of a victim that isn't dead, at least the first time they're called. While checking out some leads for the Watson case, Crosetti gives his theory on the conspiracy to kill Abraham Lincoln. Lewis wants to flood Memorial Stadium. Bolander expresses an interest in Dr. Blythe; Munch advises and sends flower's in Stan's name. Danvers needs a stronger case; however, Howard is frustrated with a dead end. Then the ghost of the victim leads her to the undiscovered proof. Tim attends Adena's funeral. [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1993-02-03"," [COL] title [VAL] In Search of Crimes Past [COL] abstract [VAL] 'A 16-year-old murder case must be reopened when the daughter of the convicted killer holds Col. Barnfather hostage. Pembleton and Bayliss investigate an elderly man whose wife died of drowning in the bathtub. Gee and the newly appointed Capt. Russert clash over the handling of the hostage situation. Bolander, Munch, Howard and Felton must go to the archives to find the records of the case. Lewis meets a strange homeless man who's witnessed the suicide of a man who committed the original murder and the detectives race to overturn the previous conviction. A new ''''old'''' bartender tries to convince Munch to go with the latest rage, microbreweries. Bolander and Lewis try to connect the suicide victim to the man on death row. [COL] episodeNumber [VAL] 17.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1995-04-14 [COL] release_year [VAL] 1995-01-01",0,D7
2258,1911," [COL] title [VAL] Analysis of SIGMOD's co-authorship graph [COL] authors [VAL] Mario A. Nascimento, J&#246;rg Sander, Jeffrey Pound [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2003.0"," [COL] title [VAL] Analysis of SIGMOD's co-authorship graph [COL] authors [VAL] Mario A. Nascimento, J?rg Sander, Jeffrey Pound [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2003",1,D4
4242,2660," [COL] title [VAL] Cold Sweat (1) [COL] abstract [VAL] After fifteen years in Cryogenic Suspension, a old friend of Ace named Gus Moreland awakens, looking like a frozen body and escapes from the Cryogenic Center. When he sees a poster of The Magician, the first thing on Gus's mind is getting revenge. Meanwhile, Ace bails Cosmo out of trouble with the polce and reminds him to be careful about doing many misdeeds before they catch up with him. Later, Ace performs his usual spectacular show with his panther panter Zina. After the show though, Moreland thinks he found Ace and just when was about to knock him down though, it turns out that it was somebody else wearing a similar cape. At the hospital, Vega grows concern about the dangers Ace could face so he sends two bodyguards to watch over him. Moreland goes back to the Cryogenic Center and forces Dr. Charles, the scientist-in-charge to make him look normal again. Charles gives him the temporary injection and Moreland goes after Ace through Cosmo. When Cosmo was blocking Moreland's way, he t [COL] episodeNumber [VAL] 21.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1999-07-09"," [COL] title [VAL] Virtual Fatality [COL] abstract [VAL] Ace Cooper's latest performance gives a chance to be part of the Electro City's 200th anniversary celebration. However, something goes wrong in his teleportation trick as he mysterioulsy disappears. He gets knocked out and kidnapped by two men who takes him away in a van. Cosmo searched and searched but no luck. When Vega comes and tells a replacement audition is taking place, Cosmo looks over the Ring Theater and discovers a man named Jimmy Hagen who somehow starts doing Ace's tricks perfectly. With Angel's help he learns Hagen is a decendant of one of Electro City's founding family and has been in and out of the mental hospital. While trying to figure out Hagen's moves, Cosmo and everyone else hears a shocking announcement from: He's quiting magic. Cosmo discovers the message was not really from but nobody believes him execpt for Mona. He then notices the same vehicle after Ace's dissappear. Cosmo then stows away in the van which takes directly to Hagen's home. There, Cosmo fonud the [COL] episodeNumber [VAL] 24.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1999-07-31 [COL] release_year [VAL] 1999-01-01",0,D7
82,21003, [COL] title [VAL] Pelican Storm Shipping Case without Foam 9.8 x 11.8 x 4.7 [COL] modelno [VAL] iM2050NF BLACK [COL] price [VAL] 40.99 [COL] shipweight [VAL] 4.0 [COL] brand [VAL] Pelican Storm [COL] dimensions [VAL] 11.8 x 9.8 x 4.7 inches, [COL] title [VAL] Laptop Case without Foam 14.7 x 20 x 5.8 Color Black [COL] price [VAL] 114.95 [COL] shipweight [VAL] 7 [COL] brand [VAL] Pelican [COL] dimensions [VAL] 20.0 x 14.7 x 5.8 inches,0,D8
4315,5161, [COL] title [VAL] Wedding Day [COL] episodeNumber [VAL] 23.0 [COL] seasonNumber [VAL] 4.0 [COL] startYear [VAL] 1957-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] Wedding Day [COL] episodeNumber [VAL] 23.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 1957-02-24 [COL] release_year [VAL] 1957-01-01,1,D5
2236,1794," [COL] title [VAL] Peer-to-peer research at Stanford [COL] authors [VAL] Mayank Bawa, Brian F. Cooper, Arturo Crespo, Neil Daswani, Prasanna Ganesan, Hector Garcia-Molina, Sepandar Kamvar, Sergio Marti, Mario Schlosser, Qi Sun, Patrick Vinograd, Beverly Yang [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2003.0"," [COL] title [VAL] PeerDB: Peering into Personal Databases [COL] authors [VAL] Chu Yee Liau, Aoying Zhou, Wee Siong Ng, Ming Zhang, Bo Ling, Chin Hong Goh, Yanfeng Shu, Kian-Lee Tan, Yingguang Li, Xiaoyu Wang, Beng Chin Ooi [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2003",0,D4
1952,1771, [COL] title [VAL] PC Treasures ClickIt Classic Mouse Black [COL] modelno [VAL] 7667 [COL] price [VAL] 16.8 [COL] shipweight [VAL] 0.25 [COL] brand [VAL] PC Treasures [COL] dimensions [VAL] 4.5 x 2.5 x 1.5 inches, [COL] title [VAL] PC Treasures ClickIt Classic Mouse - Red 07670 [COL] modelno [VAL] 7670 [COL] price [VAL] 14.95 [COL] shipweight [VAL] 1 [COL] brand [VAL] PC Treasures [COL] dimensions [VAL] 5.0 x 3.0 x 2.0 inches,0,D8
3013,2571, [COL] title [VAL] The Trouble with Laury's Men [COL] episodeNumber [VAL] 22.0 [COL] seasonNumber [VAL] 7.0 [COL] startYear [VAL] 1960-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] The Milkman [COL] episodeNumber [VAL] 12.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1960-12-04 [COL] release_year [VAL] 1960-01-01,0,D5
5627,6032," [COL] title [VAL] Something Sacred (2) [COL] abstract [VAL] 'With the addition of the latest murder, the ''''red ball'''' investigation continues full force. The detectives and the returning Bayliss pose as priests in an attempt to flush out any leads. Munch's cover attracts two young thugs, but they prove to be nothing. Gee is called upstairs, where his performance doesn't sit well with Barnfather. Lewis turns up and seeks some help from Falsone. Pembleton receives a call that the two missing boys have been found. Pembleton and Stivers travel to collect them. Meanwhile, Gharty and Ballard find the pawnbroker who had accepted a stolen chalice. Cox and Bayliss prevent a drunken Kellerman from driving home. Ballard and Gharty use the pawn-receipt false address to track down the corner kid with whom they'd previously had a run-in. They bring him into the box and Gharty loses his cool. The kid is tough to crack, but Pembleton has an idea involving the morgue and a trip to the shore. While stumbling home, a drunken Kellerman decides he doesn't like the loo [COL] episodeNumber [VAL] 13.0 [COL] seasonNumber [VAL] 6.0 [COL] releaseDate [VAL] 1998-01-30"," [COL] title [VAL] Deception [COL] abstract [VAL] 'A man transporting 72 condoms filled with heroin bound for Luther Mahoney is found dead in hotel. The department takes this opportunity to set up ''''Operation Get Luther.'''' The operation almost goes off as planned, except Luther Mahoney gets Lewis' gun and is holding it on him as Kellerman and Stivers enter. Frank and Tim agree to become partners again. Tim stops by to see his uncle. Munch takes a call from a convict who was looking to talk to Bolander. He has information on an old murder case that should be a done deal. That involves the digging up of section C of the parking lot at a racetrack. Munch discovers that the supposed victim is alive; however, he isn't that way for long. [COL] episodeNumber [VAL] 19.0 [COL] seasonNumber [VAL] 5.0 [COL] releaseDate [VAL] 1997-04-25 [COL] release_year [VAL] 1997-01-01",0,D7
304,2806, [COL] title [VAL] fisher-price rescue heroes: lava landslide [COL] description [VAL] join the rescue heroes and become a hero when avolcano erupts!product information&nbsp;emergency! this is a rescue heroes alert! an erupting volcano's hot flowing lavahas trapped cave explorers and threatens wild animals! only the rescue heroesteam can sa [COL] manufacturer [VAL] knowledge adventure [COL] price [VAL] 0.0, [COL] title [VAL] fisher-price rescue heroes: hurricane havoc [COL] description [VAL] saving the day has never been so much fun! rookie rescuers get to fly helicopters put out fires ride police motorcycles and much more! realistic emergency situations awesome rescue vehicles and action-oriented activities give your young hero a ... [COL] price [VAL] 8.95,0,D3
5428,2181," [COL] title [VAL] Garbage Pit Technician [COL] abstract [VAL] 'Mike first heads off to Las Vegas to work at an old fashioned printing press making lithographs of himself for the official Dirty Jobs poster. Mike then goes to Lincoln, CA and helps make large scale terra cotta building sculpture pieces from recycled terra cotta sewer pipes. Finally, Mike visits a garbage processing plant in San Francisco where food and assorted scraps are passed through a rolling cylinder and ''digested'' to make a methane gas energy supply. [COL] episodeNumber [VAL] 9.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2006-06-27"," [COL] title [VAL] Garbage Pit Technician [COL] abstract [VAL] 'Mike first heads off to Las Vegas to work at an old fashioned printing press making lithographs of himself for the official Dirty Jobs poster. Mike then goes to Lincoln, CA and helps make large scale terra cotta building sculpture pieces from recycled terra cotta sewer pipes. Finally, Mike visits a garbage processing plant in San Francisco where food and assorted scraps are passed through a rolling cylinder and ''digested'' to make a methane gas energy supply. [COL] episodeNumber [VAL] 9.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2006-06-27 [COL] release_year [VAL] 2006-01-01",1,D7
5919,1123," [COL] title [VAL] Faceless [COL] abstract [VAL] At the Surge Consortium, Prof. Surge himself introduces the new non-polluting battery. Ace the guest there hears a rumbling noise and investigates the newest room with one of the security guards. Both received a surprise attack from a woman with no face. Ace tried to stop her but she outmatched Ace. Hours later, Surge is angry about the theft of the silicon rods and without know understanding the reason. Ace learns that her name is Faceless from Vega, the most clever thief in Electro City. She also been hired by Black Jack to stop Sonny Boy who has been incriminating evidence which could put Black in jail. Faceless starts having much fun to the dismay of Ace who finds the Magic Express particly trashed along with one of her riddles, Vega is caught sleeping on the job by Capt. Freidrichs via the newspaper, and Black Jack who wants Faceless to stick to the job at hand. Ace and Cosmo decipher the riddle and gets set for a midnight meeting on the dock. Faceless steals a titanium tube from [COL] episodeNumber [VAL] 12.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1999-05-15"," [COL] title [VAL] What Were You Doing In Electro City When The Lights Went Off? [COL] abstract [VAL] 'Professor Jonathon Surge was visiting his lab when he suddenly disappears. No one knows where went. Meanwhile, Ace has a new trick he performing for the first time in the Ring Theater. It consists of himself getting pulled towards a gigantic magnet, which he then takes out and depletes all of its energy, using himself as a catalyst. While he disables the magnet with electricity, the whole system shorts out, taking all of Electro City's power with it. Nothing works anymore. The Surge batteries, a kind of battery that runs eternally, are all dead. Ace investigates while more batteries fail until the whole city is without power. Friedrich is trapped in an elevator, the Croesus Palace is unable to run its games and Sunny Boy, who first gloats that everything is going according to plan, finds that the Surge Industries is dropping. While searching for Prof. Surge, Ace and Cosmo are confronted by Sonny Boy, who tells them that his father has ''''retired''''. He never liked his father, because his d [COL] episodeNumber [VAL] 6.0 [COL] seasonNumber [VAL] 2.0",0,D7
2613,3627, [COL] name [VAL] Marcel Hillaire [COL] deathYear [VAL] 1988-01-01 [COL] birthYear [VAL] 1908-01-01 [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Marcel Hillaire [COL] job [VAL] actor,1,D6
4027,146, [COL] name [VAL] Herman Epstein [COL] primaryProfessions [VAL] writer, [COL] name [VAL] Anya Epstein [COL] job [VAL] writers,0,D6
722,1043, [COL] name [VAL] Kensington Mini Battery Pack and Charger for iPhone and iPod - K33442US, [COL] name [VAL] Kensington Mini Battery Pack And Charger For iPhone And iPod - K33442US [COL] description [VAL] Kensington Mini Battery Pack And Charger For iPhone And iPod - K33442US/ Includes Retractable USB Charging Cable/ High-Capacity Rechargeable Lithium-Ion Polymer Battery Pack/ LED Battery Meter/ Cap Converts Into A Kickstand/ Black Finish,1,D2
1067,625," [COL] name [VAL] David Rupel [COL] primaryProfessions [VAL] writer,producer,miscellaneous", [COL] name [VAL] David Mills [COL] job [VAL] writers,0,D6
4126,5155, [COL] name [VAL] Edward Henrickson [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Edward Henrickson,1,D5
372,4611," [COL] name [VAL] Chantal Jackson [COL] primaryProfessions [VAL] writer,producer,miscellaneous", [COL] name [VAL] Charlie Creed-Miles,0,D5
5446,3593," [COL] title [VAL] Peril at Pitcairn [COL] abstract [VAL] During a vacation in Papeete, Captain Troy lets himself be convinced to board some passengers and sail to Pitcairn Island. However, a few hours before their arrival on the island, one passenger is stabbed with a knife belongiing to the Tiki, Troy's schooner. [COL] episodeNumber [VAL] 9.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1959-12-07", [COL] title [VAL] Somewhere South of Suva [COL] abstract [VAL] Adam Troy and his pal Oliver Kee are hired to search for an aviatrix who disappeared years ago. The flier was apparently carrying a large uncut diamond and it is now suspected that she crashed on an uncharted island south of Suva. [COL] episodeNumber [VAL] 12.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1959-12-28 [COL] release_year [VAL] 1959-01-01,0,D7
312,66, [COL] name [VAL] Frigidaire Electric Dryer - FEQ1442WH 5.8 Cubic Foot Super Capacity Drum [COL] price [VAL] 499.0, [COL] name [VAL] Frigidaire Electric Dryer - FEQ1442WH [COL] description [VAL] Frigidaire Electric Dryer - FEQ1442WH/ 5.8 Cubic Foot Super Capacity Drum/ 7 Auto Dry Cycles/ 4 Dryness Level Selections/ 90 Minute Timed Dry/ 4 Temperature Options/ White Finish,1,D2
658,3904, [COL] title [VAL] Mask of Evidence [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 7.0 [COL] startYear [VAL] 1959-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] The Accused [COL] episodeNumber [VAL] 29.0 [COL] seasonNumber [VAL] 6.0 [COL] releaseDate [VAL] 1959-04-26 [COL] release_year [VAL] 1959-01-01,0,D5
808,840, [COL] name [VAL] Speck Products SeeThru Case for Apple 13' MacBook - MB13-ORG-SEE-V2 [COL] description [VAL] Plastic - Orange, [COL] name [VAL] Speck SeeThru Orange Hard Shell Case For 13' MacBook - MB13ORGSEEV2 [COL] description [VAL] Speck SeeThru Orange Hard Shell Case For 13' MacBook - MB13ORGSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Orange Finish,1,D2
664,11799, [COL] title [VAL] Repositories and Object Oriented Databases [COL] authors [VAL] Philip A. Bernstein [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1998," [COL] title [VAL] Bibliography on object-oriented database management [COL] authors [VAL] G Vossen [COL] venue [VAL] ACM SIGMOD Record, [COL] year [VAL] 1991.0",0,D9
1891,21073, [COL] title [VAL] Cables Unlimited 2.4GHz Wireless Indoor Outdoor Stereo Speaker with Remote and Dual Power Transmitter Black [COL] modelno [VAL] SPK-24GX [COL] price [VAL] 148.0 [COL] shipweight [VAL] 9.77 [COL] brand [VAL] Cables Unlimited [COL] dimensions [VAL] 14.96 x 13.98 x 7.09 inches, [COL] title [VAL] Terk RG6 Indoor Outdoor Satellite Cable Antenna Coaxial Cable - 100 [COL] modelno [VAL] TRG-100 [COL] price [VAL] 25.09 [COL] shipweight [VAL] 3 [COL] brand [VAL] Terk [COL] dimensions [VAL] 13.0 x 10.0 x 2.0 inches,0,D8
46,19698, [COL] title [VAL] Read Right KeyboardKleen Kit 2.5 oz. Pump Spray [COL] price [VAL] 12.88 [COL] brand [VAL] READ RIGHT, [COL] title [VAL] Endust for Electronics 4 oz Anti-Static Cleaning and Dusting Pump Spray 097000 [COL] modelno [VAL] 97000 [COL] price [VAL] 2.95 [COL] shipweight [VAL] 1 [COL] brand [VAL] Norazza [COL] dimensions [VAL] 9.5 x 3.8 x 1.8 inches,0,D8
3464,5737, [COL] title [VAL] Slight Delay [COL] episodeNumber [VAL] 19.0 [COL] seasonNumber [VAL] 7.0 [COL] startYear [VAL] 1960-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] A Shadow Between [COL] episodeNumber [VAL] 16.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1955-12-18 [COL] release_year [VAL] 1955-01-01,0,D5
1087,16296, [COL] title [VAL] Charter and Scope [COL] authors [VAL] Won Kim [COL] venue [VAL] ACM Trans. Database Syst. [COL] year [VAL] 1994," [COL] title [VAL] 1996  CHIMP: A Framework for Supporting Multimedia Document Authoring and Presentation [COL] authors [VAL] KS Candan, B Prabhakaran, VS Subrahmanian [COL] venue [VAL] Proc. 1996 ACM Multimedia,",0,D9
1435,752," [COL] title [VAL] Blood Ties (1) [COL] abstract [VAL] Their rotation in robbery is up, Frank and Tim return to the homicide unit. They find that citations are being handed out to the unit and a delighted Gee, whose clearance rate is the highest it has been in five years. Kellerman and Lewis are also scheduled to return. Howard is still on assignment with the fugitive squad. Additions to the unit through rotated assignment include Det. Ballard who actually comes from a Seattle homicide unit, Det. Falsone and Det. Gharty. Falsone and Gharty worked with the unit on the Felton case last spring; however, nothing is mentioned about the status of that case. (Sharp-eyed viewers note that Felton's name is still in red under Pembleton's name on the board.) Meanwhile, Gee attends a black tie function honoring Felix Wilson, a respected member of the community. Because he grew up with them, Gee sits at a table with Felix, his wife and their family. Everyone attending the function at the hotel is kept late because the body of a woman is found dead in t [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 6.0 [COL] releaseDate [VAL] 1997-10-17"," [COL] title [VAL] Wanted Dead or Alive (1) [COL] abstract [VAL] Bounty hunters shoot, killing the wrong man, as they enter a building where their fugitive---a man named Joe Errico---has shot at them (and subsequently gotten away). Gharty has vague memories of a drinking binge from the night before. Falsone and Stivers catch the bounty-hunter case. Sheppard, during her days with the fugitive squad, had dealings with the head bounty hunter. Gaffney stops Gee and MGee on their way in, Baltimore magazine wants to do a father and son piece, using the wine case as a focal point. Gee is not interested, especially about the use of the wine case. Gharty struggles as he tries to reconstruct the events of the night before. Munch is bothered by Gharty's stories of Vietnam and each grows to dislike the other - perhaps some competitiveness over Billie Lou is beginning to brew here. Bounty hunter P.J. Johnson, who was identified as the triggerman, is charged and placed in one of the holding cells, near some of his previously captured quarry. Within an hour his ba [COL] episodeNumber [VAL] 6.0 [COL] seasonNumber [VAL] 7.0 [COL] releaseDate [VAL] 1998-11-13 [COL] release_year [VAL] 1998-01-01",0,D7
5456,4869," [COL] title [VAL] Episode 19 [COL] abstract [VAL] Jihu runs out of the clinic and wanders in the rain. Jandi's heart aches for Jihu, as she nurses him all night long. At the same time, Junpyo awaits Jandi at the rooftop house. Yijung takes Gaeul out to the club, chats with other ladies, and makes her feeling uncomfortable. However, already knows the pain in his heart, Gaeul pities him instead. After finding out the whereabouts of Junpyo, his mother confines him to the house. Then she goes to Jandi to humiliate her in front of everyone. The next day, F3 and Gaeul visit Jandi to comfort her and they start rooftop room renovation. Jaekyeong takes Junpyo out from home and joins them, and when they all start ‘the truth game’, the tension starts rising. [COL] episodeNumber [VAL] 19.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2009-03-10"," [COL] title [VAL] Episode 16 [COL] abstract [VAL] After the birthday party, Jaekyung shows her interest to Junpyo. With her easy going personality, Jaekyung becomes friend with Jandi. Although Jandi likes Jaekyung’s untainted and friendly attitude, she feels uncomfortable. Jihu runs into his grandfather while taking saddened Jandi to her volunteer work at the clinic. Yijung and Woobin fail to seclude Jaekyung from Junpyo. With Gaeul’s help, Yijung finally reunites Junpyo and Jandi. [COL] episodeNumber [VAL] 16.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2009-02-24 [COL] release_year [VAL] 2009-01-01",0,D7
1787,2195, [COL] title [VAL] Inga II [COL] episodeNumber [VAL] 29.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 1955-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] Letter to Loretta: Inga [COL] episodeNumber [VAL] 16.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1954-01-03 [COL] release_year [VAL] 1954-01-01,0,D5
2627,5484," [COL] title [VAL] Scene of the Crime [COL] abstract [VAL] 'Lewis and Kellerman's investigation of a murder in a housing project puts them at odds with a civilian-patrol group, run by the Black Muslims. Munch is excited because Stan is scheduled to come back June 1st. Russert and Munch catch a case where both the victim and shooter are dead. She with Howard must decide whether to circumvent the so-called ''''blue wall of silence'''' among police officers when it is discovered that the officer on the scene didn't react in time. Barnfather stops Lewis and Kellerman's charging of a Muslim, until something is leaked to the newspapers. The ''''big man'''' is scheduled to come to the bar, but changes his mind, twice. [COL] episodeNumber [VAL] 18.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 1996-04-12"," [COL] title [VAL] Scene of the Crime [COL] abstract [VAL] 'Lewis and Kellerman's investigation of a murder in a housing project puts them at odds with a civilian-patrol group, run by the Black Muslims. Munch is excited because Stan is scheduled to come back June 1st. Russert and Munch catch a case where both the victim and shooter are dead. She with Howard must decide whether to circumvent the so-called ''''blue wall of silence'''' among police officers when it is discovered that the officer on the scene didn't react in time. Barnfather stops Lewis and Kellerman's charging of a Muslim, until something is leaked to the newspapers. The ''''big man'''' is scheduled to come to the bar, but changes his mind, twice. [COL] episodeNumber [VAL] 18.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 1996-04-12 [COL] release_year [VAL] 1996-01-01",1,D7
995,1351, [COL] title [VAL] professor teaches excel & word [COL] description [VAL] professor teaches excel and word [COL] manufacturer [VAL] individual software [COL] price [VAL] 19.99, [COL] title [VAL] individual software pmm-xw4 - professor teaches excel & word 2007 - win 2000 xp vista [COL] description [VAL] individual software pmm-xw4 : this eight program tutorial set offers the most realistic interactive and complete training for excel and word 2007 & 2003. over 300 lessons including beginner intermediate and advanced topics. system requirements: ... [COL] price [VAL] 17.97,0,D3
109,10990, [COL] title [VAL] The Persistent Cache: Improving OID Indexing in Temporal Object-Oriented Database Systems [COL] authors [VAL] Kjetil N?rv?g [COL] venue [VAL] VLDB [COL] year [VAL] 1999," [COL] title [VAL] QUIET: Continuous Query-driven Index Tuning [COL] authors [VAL] KU Sattler, I Geist, E Schallehn [COL] venue [VAL] VLDB, [COL] year [VAL] 2003.0",0,D9
64,4196, [COL] title [VAL] Sink or Swim [COL] episodeNumber [VAL] 11.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 1960-01-01 [COL] genre_list [VAL] Adventure [COL] runtimeMinutes [VAL] 48.0, [COL] title [VAL] Sink or Swim [COL] episodeNumber [VAL] 11.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 1960-12-19,1,D6
2242,698," [COL] title [VAL] Design issues and challenges for RDF- and schema-based peer-to-peer systems [COL] authors [VAL] Wolfgang Nejdl, Wolf Siberski, Michael Sintek [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2003.0"," [COL] title [VAL] Research Issues in Federated Database Systems: Report of EFDBS '97 Workshop [COL] authors [VAL] F?lix Saltor, Mark Roantree, Mark W. W. Vermeer, Wilhelm Hasselbring, Martin Sch?nhoff, Markus Str?ssler, Barry Eaglestone, Stefan Conrad [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1997",0,D4
1617,5778, [COL] title [VAL] A Dollar's Worth [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 5.0 [COL] startYear [VAL] 1957-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] A Dollar's Worth [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 5.0 [COL] releaseDate [VAL] 1957-10-20 [COL] release_year [VAL] 1957-01-01,1,D5
799,841, [COL] name [VAL] Speck Products SeeThru Case for Apple 13' MacBook - MB13-BLK-SEE-V2 [COL] description [VAL] Plastic - Black, [COL] name [VAL] Speck SeeThru Red Hard Shell Case For 13' MacBook - MB13REDSEEV2 [COL] description [VAL] Speck SeeThru Red Hard Shell Case For 13' MacBook - MB13REDSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Red Finish,0,D2
